alpha,dictionary,horizon,target,seed,nmse
0.75,cdf_rbf,2,cayley,630009,0.0771382500813169
0.75,cdf_rbf,2,cayley,630010,0.07160606006417183
0.75,cdf_rbf,2,cayley,630011,0.07606074836748868
0.75,cdf_rbf,2,cayley,630012,0.07580584278629922
0.75,cdf_rbf,2,cayley,630013,0.0760293900040462
0.75,cdf_rbf,2,cayley,630014,0.07303379575903134
0.75,cdf_rbf,2,cayley,630015,0.07914438452731976
0.75,cdf_rbf,2,cayley,630016,0.0727548714108508
0.75,cdf_rbf,2,cayley,630017,0.07610543255457072
0.75,cdf_rbf,2,cayley,630018,0.07472231372581768
0.75,cdf_rbf,2,cayley,630019,0.07632006639814139
0.75,cdf_rbf,2,cayley,630020,0.07288743100759668
0.75,cdf_rbf,2,cayley,630021,0.07671453288480151
0.75,cdf_rbf,2,cayley,630022,0.07286887297208586
0.75,cdf_rbf,2,cayley,630023,0.07583451433938487
0.75,cdf_rbf,2,cdf,630000,0.27486225461222363
0.75,cdf_rbf,2,cdf,630001,0.26629996101920167
0.75,cdf_rbf,2,cdf,630002,0.27728311223048435
0.75,cdf_rbf,2,cdf,630003,0.2524897572217762
0.75,cdf_rbf,2,cdf,630004,0.2780553829557228
0.75,cdf_rbf,2,cdf,630005,0.2906257124938307
0.75,cdf_rbf,2,cdf,630006,0.24611312050701972
0.75,cdf_rbf,2,cdf,630007,0.2651641784608409
0.75,cdf_rbf,2,cdf,630008,0.2654844431263772
0.75,cdf_rbf,2,cdf,630009,0.26665274329913913
0.75,cdf_rbf,2,cdf,630010,0.2771822692184688
0.75,cdf_rbf,2,cdf,630011,0.26084858702803626
0.75,cdf_rbf,2,cdf,630012,0.26395571229496056
0.75,cdf_rbf,2,cdf,630013,0.24280249340634388
0.75,cdf_rbf,2,cdf,630014,0.245602915661305
0.75,cdf_rbf,2,cdf,630015,0.2544945915942347
0.75,cdf_rbf,2,cdf,630016,0.2675831678556695
0.75,cdf_rbf,2,cdf,630017,0.2744321482032374
0.75,cdf_rbf,2,cdf,630018,0.24263815183136084
0.75,cdf_rbf,2,cdf,630019,0.26583923432143786
0.75,cdf_rbf,2,cdf,630020,0.2571564808338044
0.75,cdf_rbf,2,cdf,630021,0.25825823822002525
0.75,cdf_rbf,2,cdf,630022,0.2554990486937959
0.75,cdf_rbf,2,cdf,630023,0.25850412943721396
0.75,cdf_rbf,3,cayley,630000,0.5830901949528178
0.75,cdf_rbf,3,cayley,630001,0.602056011256358
0.75,cdf_rbf,3,cayley,630002,0.5901903314093327
0.75,cdf_rbf,3,cayley,630003,0.6314092690798344
0.75,cdf_rbf,3,cayley,630004,0.5753536496550901
0.75,cdf_rbf,3,cayley,630005,0.5685652349283293
0.75,cdf_rbf,3,cayley,630006,0.6398458441011915
0.75,cdf_rbf,3,cayley,630007,0.5885704756345832
0.75,cdf_rbf,3,cayley,630008,0.6025417961329799
0.75,cdf_rbf,3,cayley,630009,0.5974198390714506
0.75,cdf_rbf,3,cayley,630010,0.5742283137448084
0.75,cdf_rbf,3,cayley,630011,0.6000351401803073
0.75,cdf_rbf,3,cayley,630012,0.5988686514660497
0.75,cdf_rbf,3,cayley,630013,0.6259096970903
0.75,cdf_rbf,3,cayley,630014,0.6125435585429889
0.75,cdf_rbf,3,cayley,630015,0.5987503685612313
0.75,cdf_rbf,3,cayley,630016,0.5819329951445437
0.75,cdf_rbf,3,cayley,630017,0.5568981302717463
0.75,cdf_rbf,3,cayley,630018,0.6403748472180875
0.75,cdf_rbf,3,cayley,630019,0.6118445147241689
0.75,cdf_rbf,3,cayley,630020,0.5776046021515138
0.75,cdf_rbf,3,cayley,630021,0.6352890985495255
0.75,cdf_rbf,3,cayley,630022,0.6188087951950139
0.75,cdf_rbf,3,cayley,630023,0.6004681904622072
0.75,cdf_rbf,3,cdf,630000,0.6049956481947345
0.75,cdf_rbf,3,cdf,630001,0.6048856611626229
0.75,cdf_rbf,3,cdf,630002,0.6015331637592921
0.75,cdf_rbf,3,cdf,630003,0.586290082599894
0.75,cdf_rbf,3,cdf,630004,0.6063066372346684
0.75,cdf_rbf,3,cdf,630005,0.6266654935749
0.75,cdf_rbf,3,cdf,630006,0.5971757251667213
0.75,cdf_rbf,3,cdf,630007,0.5963224084964815
0.75,cdf_rbf,3,cdf,630008,0.5766568330040303
0.75,cdf_rbf,3,cdf,630009,0.5824886827943204
0.75,cdf_rbf,3,cdf,630010,0.6118203670687717
0.75,cdf_rbf,3,cdf,630011,0.5831276493498845
0.75,cdf_rbf,3,cdf,630012,0.5833676165942387
0.75,cdf_rbf,3,cdf,630013,0.5657242889946326
0.75,cdf_rbf,3,cdf,630014,0.5778447991064989
0.75,cdf_rbf,3,cdf,630015,0.608572493465374
0.75,cdf_rbf,3,cdf,630016,0.6045354933345979
0.75,cdf_rbf,3,cdf,630017,0.5843748097576442
0.75,cdf_rbf,3,cdf,630018,0.5967279442082886
0.75,cdf_rbf,3,cdf,630019,0.5898342317494394
0.75,cdf_rbf,3,cdf,630020,0.5815575051280134
0.75,cdf_rbf,3,cdf,630021,0.5813975337031837
0.75,cdf_rbf,3,cdf,630022,0.5794776987996474
0.75,cdf_rbf,3,cdf,630023,0.5803187188608367
0.75,cdf_rbf,4,cayley,630000,0.7137960372317868
0.75,cdf_rbf,4,cayley,630001,0.7262709709690705
0.75,cdf_rbf,4,cayley,630002,0.7167391562024358
0.75,cdf_rbf,4,cayley,630003,0.7543539390126126
0.75,cdf_rbf,4,cayley,630004,0.710100050255404
0.75,cdf_rbf,4,cayley,630005,0.6957050565407068
0.75,cdf_rbf,4,cayley,630006,0.7745627294701624
0.75,cdf_rbf,4,cayley,630007,0.7007916889998914
0.75,cdf_rbf,4,cayley,630008,0.7376192478311465
0.75,cdf_rbf,4,cayley,630009,0.7160024833403125
0.75,cdf_rbf,4,cayley,630010,0.7139434992734147
0.75,cdf_rbf,4,cayley,630011,0.7438352062685819
0.75,cdf_rbf,4,cayley,630012,0.7414911465549626
0.75,cdf_rbf,4,cayley,630013,0.7466967324187866
0.75,cdf_rbf,4,cayley,630014,0.7377048403094721
0.75,cdf_rbf,4,cayley,630015,0.7552929001757843
0.75,cdf_rbf,4,cayley,630016,0.7133499500893218
0.75,cdf_rbf,4,cayley,630017,0.6835984921071295
0.75,cdf_rbf,4,cayley,630018,0.7810089165709589
0.75,cdf_rbf,4,cayley,630019,0.7379187095269871
0.75,cdf_rbf,4,cayley,630020,0.7117713862690823
0.75,cdf_rbf,4,cayley,630021,0.7620506958921308
0.75,cdf_rbf,4,cayley,630022,0.7354697821077042
0.75,cdf_rbf,4,cayley,630023,0.743675228966195
0.75,cdf_rbf,4,cdf,630000,0.7245420163844339
0.75,cdf_rbf,4,cdf,630001,0.7101838459439603
0.75,cdf_rbf,4,cdf,630002,0.7214416038490403
0.75,cdf_rbf,4,cdf,630003,0.6942140534972164
0.75,cdf_rbf,4,cdf,630004,0.7282035771382602
0.75,cdf_rbf,4,cdf,630005,0.755611048403074
0.75,cdf_rbf,4,cdf,630006,0.7024107575217061
0.75,cdf_rbf,4,cdf,630007,0.7021848329832251
0.75,cdf_rbf,4,cdf,630008,0.6879147035032624
0.75,cdf_rbf,4,cdf,630009,0.6975030121241237
0.75,cdf_rbf,4,cdf,630010,0.7403786899389577
0.75,cdf_rbf,4,cdf,630011,0.6973510622352574
0.75,cdf_rbf,4,cdf,630012,0.7063687632907731
0.75,cdf_rbf,4,cdf,630013,0.6736571765670155
0.75,cdf_rbf,4,cdf,630014,0.6846710042995171
0.75,cdf_rbf,4,cdf,630015,0.7278392224717398
0.75,cdf_rbf,4,cdf,630016,0.7287296959912258
0.75,cdf_rbf,4,cdf,630017,0.7065733549994117
0.75,cdf_rbf,4,cdf,630018,0.7035322120048653
0.75,cdf_rbf,4,cdf,630019,0.7008768297639605
0.75,cdf_rbf,4,cdf,630020,0.6991171986887252
0.75,cdf_rbf,4,cdf,630021,0.6973961609505013
0.75,cdf_rbf,4,cdf,630022,0.6883993699465506
0.75,cdf_rbf,4,cdf,630023,0.7000673182241566
