distribution,node_count,initialization,coupling_strength,seed_count,finite_seed_count,mean_tm_order,std_tm_order,mean_q05_tm_order,median_sync_residual,synchronization_success_rate
uniform_positive,64,global,0.6,3,3,1.0,0.0,0.9999999999999999,0.0,1.0
uniform_positive,64,global,0.65,3,3,1.0,0.0,0.9999999999999999,0.0,1.0
uniform_positive,64,global,0.7,3,3,1.0,0.0,0.9999999999999999,0.0,1.0
uniform_positive,64,local,0.0,3,3,0.08054675312485708,0.0036814492497374124,0.018959324024159365,0.36361600136072747,0.0
uniform_positive,64,local,0.1,3,3,0.24823476921439655,0.021154983051703914,0.027682493469804337,0.345486288803046,0.0
uniform_positive,64,local,0.2,3,3,0.3623629727468136,0.040011839629941225,0.03455486331127325,0.3074467656613403,0.0
uniform_positive,64,local,0.3,3,3,0.5651534441582563,0.02426121521480952,0.05465494153791076,0.14354038355476312,0.0
uniform_positive,64,local,0.4,3,3,0.7854933097749824,0.1082557312910231,0.19905846065631352,0.008051220558430149,0.0
uniform_positive,64,local,0.45,3,3,0.8123559011828382,0.07794532480493123,0.1569883010681089,0.005441641408093027,0.0
uniform_positive,64,local,0.5,3,3,0.9611345191227177,0.03654253318719248,0.6315014883900074,8.552259787013843e-11,0.3333333333333333
uniform_positive,64,local,0.55,3,3,1.0,0.0,0.9999999999999999,0.0,1.0
uniform_positive,64,local,0.6,3,3,1.0,0.0,0.9999999999999999,0.0,1.0
uniform_positive,64,local,0.65,3,3,1.0,0.0,0.9999999999999999,0.0,1.0
uniform_positive,64,local,0.7,3,3,1.0,0.0,0.9999999999999999,0.0,1.0
uniform_positive,128,global,0.0,3,3,0.06274053306550807,0.0025347385059751007,0.01598579582741116,0.3641130816354323,0.0
uniform_positive,128,global,0.1,3,3,0.20010089512519222,0.028927724838778965,0.019704006147953264,0.34846006113180206,0.0
uniform_positive,128,global,0.2,3,3,0.3305441599368769,0.05848707454831093,0.023174815978359273,0.3246628216121794,0.0
uniform_positive,128,global,0.3,3,3,0.5373821424385042,0.13968958513373514,0.04645422968562651,0.20754650295516167,0.0
uniform_positive,128,global,0.4,3,3,0.762921569325802,0.07095736883038792,0.11241359174866816,0.017112988115340497,0.0
uniform_positive,128,global,0.45,3,3,0.7497244120645493,0.0800651518384854,0.1205684378347282,0.017282223520628186,0.0
uniform_positive,128,global,0.5,3,3,0.884129732370476,0.1085534189469164,0.46498183608330335,0.007277164984005555,0.3333333333333333
uniform_positive,128,global,0.55,3,3,1.0,0.0,0.9999999999999999,0.0,1.0
