beta,seed,n,k,lag,real,imag
1.0001,56,50000,4,1024,0.3411476418183758,0.17359392632629617
1.0001,56,50000,4,4096,-0.1126598149661435,0.1277440596363889
1.0001,56,200000,4,1,0.9990289289633693,0.00017784907679415732
1.0001,56,200000,4,64,0.9377855119635345,0.012171228319759565
1.0001,56,200000,4,1024,0.32061174151828753,0.12963893170901492
1.0001,56,200000,4,4096,-0.09537634964828172,0.09387394539036661
1.0001,56,1000000,4,1,0.9992141427622907,0.0001509692423990714
1.0001,56,1000000,4,64,0.9506275533045676,0.00902871040339855
1.0001,56,1000000,4,1024,0.4464053280838861,0.1272217349693087
1.0001,56,1000000,4,4096,0.04871557243552949,0.12575013051227615
1.0001,57,50000,1,1,0.9997642912872692,3.4475632414064236e-05
1.0001,57,50000,1,64,0.9852720104936814,0.001963258053034942
1.0001,57,50000,1,1024,0.7749003772947926,0.04982342714439192
1.0001,57,50000,1,4096,0.2972498750046123,0.3140654277272933
1.0001,57,200000,1,1,0.9997782143454914,1.7201155247157987e-05
1.0001,57,200000,1,64,0.986066611013198,0.0011340180429421458
1.0001,57,200000,1,1024,0.8031987335724534,0.01619631850830816
1.0001,57,200000,1,4096,0.4382417180007623,0.050406576055137146
1.0001,57,1000000,1,1,0.999783975212922,1.6141805147398358e-05
1.0001,57,1000000,1,64,0.986311819073611,0.0009624586599642795
1.0001,57,1000000,1,1024,0.8086187831693138,0.014808290499660436
1.0001,57,1000000,1,4096,0.41176898151080227,0.055095895763928364
1.0001,57,50000,4,1,0.9989027368759728,0.00014758351668912737
1.0001,57,50000,4,64,0.9320591732426567,0.006268000746266335
1.0001,57,50000,4,1024,0.36888959847806146,0.11255061179747666
1.0001,57,50000,4,4096,-0.07633551862946589,0.18616444351590697
1.0001,57,200000,4,1,0.999014030406067,0.00019924465247964012
1.0001,57,200000,4,64,0.9395697451106972,0.01052339910758792
1.0001,57,200000,4,1024,0.35404017993334386,0.06361039904927066
1.0001,57,200000,4,4096,-0.029481338320476076,0.017408720991160122
1.0001,57,1000000,4,1,0.9990629308154108,0.00011804543993348294
1.0001,57,1000000,4,64,0.941890054387408,0.005515900498867563
1.0001,57,1000000,4,1024,0.3876114067729601,0.051703510562181206
1.0001,57,1000000,4,4096,-0.02554847229256616,0.0743253179563085
1.0001,58,50000,1,1,0.9997269491161661,-1.4318494165791716e-05
1.0001,58,50000,1,64,0.9828736202490012,-0.0005979740735141742
1.0001,58,50000,1,1024,0.7630917621082088,0.005836586769131133
1.0001,58,50000,1,4096,0.24174195109239002,-0.01403337488039107
1.0001,58,200000,1,1,0.999797262982115,7.964673369313944e-06
1.0001,58,200000,1,64,0.986990457728129,0.00037377016694354064
1.0001,58,200000,1,1024,0.8146214379996134,-0.006494756158030848
1.0001,58,200000,1,4096,0.3942360491702946,0.01320530122800674
1.0001,58,1000000,1,1,0.9998134246487697,1.1695532106033268e-05
1.0001,58,1000000,1,64,0.988048815284413,0.0006381011136069951
1.0001,58,1000000,1,1024,0.8223815701578818,0.009111229344731622
1.0001,58,1000000,1,4096,0.4242776023986379,0.0470209019997034
1.0001,58,50000,4,1,0.9985897108979715,-0.00024427869992988885
1.0001,58,50000,4,64,0.9150143338201435,-0.01169345428678046
1.0001,58,50000,4,1024,0.2224664484491506,0.0001758085154851296
1.0001,58,50000,4,4096,-0.18659303024386148,-0.05989021029099218
1.0001,58,200000,4,1,0.9992461403084436,7.17729524930443e-05
1.0001,58,200000,4,64,0.9524258311124206,0.0039931040313161605
1.0001,58,200000,4,1024,0.4467656161755986,0.03868125657632842
1.0001,58,200000,4,4096,0.0027315750789851058,-0.009200633299366098
1.0001,58,1000000,4,1,0.9993572661100785,8.567982361784835e-05
1.0001,58,1000000,4,64,0.9589449733898645,0.005115349431571591
1.0001,58,1000000,4,1024,0.4831954190533409,0.0425753269338489
1.0001,58,1000000,4,4096,0.007569375844825393,0.022889273484676353
1.0001,59,50000,1,1,0.9997332468336384,-3.027198203902099e-06
1.0001,59,50000,1,64,0.9828282646000822,-0.0004233312013753596
1.0001,59,50000,1,1024,0.7733470276877044,-0.026025085797938198
1.0001,59,50000,1,4096,0.5428730103975838,0.03805159727870429
1.0001,59,200000,1,1,0.9997836639996862,4.1397773701568955e-05
1.0001,59,200000,1,64,0.9860455030337898,0.0025442320865666445
1.0001,59,200000,1,1024,0.7981461359562408,0.03493643947028759
1.0001,59,200000,1,4096,0.4298751823994492,0.11885452242726798
1.0001,59,1000000,1,1,0.9997849730012619,1.6297261589474535e-05
1.0001,59,1000000,1,64,0.9863038432528051,0.0010628643924606846
1.0001,59,1000000,1,1024,0.7999144353969679,0.017559111662638228
1.0001,59,1000000,1,4096,0.41325655383242665,0.037133571227683605
1.0001,59,50000,4,1,0.9989992734679143,0.0001785796703748116
1.0001,59,50000,4,64,0.9371941416819197,0.013108118988237329
1.0001,59,50000,4,1024,0.2586091962389984,0.03973502557955595
1.0001,59,50000,4,4096,0.09866453699299856,0.19544856092459106
1.0001,59,200000,4,1,0.999150247583295,0.0002350221442923342
1.0001,59,200000,4,64,0.9454897394459288,0.01680376461274459
1.0001,59,200000,4,1024,0.3723457630942502,0.11816952288014208
1.0001,59,200000,4,4096,0.10654620162063934,0.22158462183646838
1.0001,59,1000000,4,1,0.9991279428730835,2.221706987806642e-05
1.0001,59,1000000,4,64,0.94509814888321,0.0021803169575224665
1.0001,59,1000000,4,1024,0.3954706159198085,0.0650036847593279
1.0001,59,1000000,4,4096,0.052622674584152866,0.05633151954881904
1.0001,60,50000,1,1,0.9999216445438678,-7.234598887571725e-05
1.0001,60,50000,1,64,0.9952836103606233,-0.004380679594431675
1.0001,60,50000,1,1024,0.9146796725595854,-0.05370274639512401
1.0001,60,50000,1,4096,0.6512603963755096,-0.1005531128725079
1.0001,60,200000,1,1,0.9998346564092176,2.8394777984586143e-05
1.0001,60,200000,1,64,0.9895755473897626,0.0014524209407666784
1.0001,60,200000,1,1024,0.8591294808810356,0.013554830290249288
1.0001,60,200000,1,4096,0.5935632195094139,0.038815583798648474
1.0001,60,1000000,1,1,0.9998018266558207,-9.07234415005723e-06
1.0001,60,1000000,1,64,0.9873926225820777,-0.0006400120237649544
1.0001,60,1000000,1,1024,0.8143539652651673,0.0006643704790043721
1.0001,60,1000000,1,4096,0.4364587209348988,0.05497878078877899
1.0001,60,50000,4,1,0.9997176936928239,-0.000303545649406388
1.0001,60,50000,4,64,0.9859755348206202,-0.017389772897446917
1.0001,60,50000,4,1024,0.7608334491223583,-0.1445190398135821
1.0001,60,50000,4,4096,0.22375020524819947,-0.2709102860777758
1.0001,60,200000,4,1,0.9992219054877113,0.00021618813466010959
1.0001,60,200000,4,64,0.9535767481259327,0.012728260094789322
1.0001,60,200000,4,1024,0.5231156318915764,0.0921888770828663
1.0001,60,200000,4,4096,0.22478319294896554,0.01811941170560881
1.0001,60,1000000,4,1,0.9991903383706616,-8.485374675318366e-05
1.0001,60,1000000,4,64,0.949402572236661,-0.0057943286254033095
1.0001,60,1000000,4,1024,0.43711469230326977,-0.02204366741406926
1.0001,60,1000000,4,4096,0.0014713839358168875,0.01096559224850563
1.0001,61,50000,1,1,0.9998638495360792,3.710349251767501e-05
1.0001,61,50000,1,64,0.9915936141969756,0.0022047864163057852
1.0001,61,50000,1,1024,0.8663628306033968,-0.006589147952519506
1.0001,61,50000,1,4096,0.5134402132377865,0.05178285939712498
1.0001,61,200000,1,1,0.9998418573012671,-3.4083780011654203e-05
1.0001,61,200000,1,64,0.9900646736361773,-0.002155325826029971
1.0001,61,200000,1,1024,0.857745680478559,-0.03507580724939761
1.0001,61,200000,1,4096,0.559135960398778,-0.09073522082886454
1.0001,61,1000000,1,1,0.9997976126583504,1.0828598013924967e-05
1.0001,61,1000000,1,64,0.9871965908289032,0.000771089426327634
1.0001,61,1000000,1,1024,0.8138059712640183,0.013012093330457303
1.0001,61,1000000,1,4096,0.4206925134059227,0.06261502294069225
1.0001,61,50000,4,1,0.9997171024546564,0.00038289322455173727
1.0001,61,50000,4,64,0.9843100743492057,0.02286519018602016
1.0001,61,50000,4,1024,0.6265038314432757,0.17997699703495487
1.0001,61,50000,4,4096,0.10440537303088575,0.08813091814142936
1.0001,61,200000,4,1,0.9993792269745052,-6.820699426331199e-05
1.0001,61,200000,4,64,0.9618731144511091,-0.004768714516387677
1.0001,61,200000,4,1024,0.5702092168967969,-0.10550437352942187
1.0001,61,200000,4,4096,0.14094965636166526,-0.19140479146573605
1.0001,61,1000000,4,1,0.9991574584869236,2.932942779000672e-05
1.0001,61,1000000,4,64,0.9476062645088903,0.0027808251968423825
1.0001,61,1000000,4,1024,0.42251880164260885,0.025064841615539395
1.0001,61,1000000,4,4096,0.047184122584202785,0.04196452247841053
1.0001,62,50000,1,1,0.9997931721475677,-4.4112116582964555e-05
1.0001,62,50000,1,64,0.9862571786006641,-0.002733670104135499
1.0001,62,50000,1,1024,0.7887527174379879,-0.031017687307661402
1.0001,62,50000,1,4096,0.330786317646142,-0.033350023701510856
1.0001,62,200000,1,1,0.9998091069795866,-3.369545895125131e-05
1.0001,62,200000,1,64,0.9875779256319055,-0.002006234224875389
1.0001,62,200000,1,1024,0.8168563244121021,-0.02925720165412454
1.0001,62,200000,1,4096,0.4555032738995254,-0.05690958113510603
1.0001,62,1000000,1,1,0.9998227885990749,3.7144939466703144e-07
1.0001,62,1000000,1,64,0.9886525315808011,9.689698515422504e-05
1.0001,62,1000000,1,1024,0.8345226101293737,-0.001366114269485073
1.0001,62,1000000,1,4096,0.5002855818611852,-0.022929200222574202
1.0001,62,50000,4,1,0.999188858108836,-9.253719300389699e-05
1.0001,62,50000,4,64,0.9481965270855692,-0.006530564233694566
1.0001,62,50000,4,1024,0.4747597869912561,0.016206843159300207
1.0001,62,50000,4,4096,-0.05739302340403652,-0.12805386981880088
1.0001,62,200000,4,1,0.9992998605388643,-0.00012155834318456611
1.0001,62,200000,4,64,0.9567241144941467,-0.006259522183965365
1.0001,62,200000,4,1024,0.47660815392415123,-0.06956562107401344
1.0001,62,200000,4,4096,0.014165718174904102,-0.20231504334723005
1.0001,62,1000000,4,1,0.9993082540687318,5.190121941815532e-05
1.0001,62,1000000,4,64,0.9568706167011339,0.0038514532641835083
1.0001,62,1000000,4,1024,0.5005361403281089,0.010163626245275018
1.0001,62,1000000,4,4096,0.10811938681246178,-0.045622446565443286
1.0001,63,50000,1,1,0.9998743666851698,-0.0001149606652350326
1.0001,63,50000,1,64,0.9924279700103115,-0.007372650238391074
1.0001,63,50000,1,1024,0.8890151562939151,-0.11819594695866047
1.0001,63,50000,1,4096,0.5836642192148762,-0.3914115155362296
1.0001,63,200000,1,1,0.9998313836177404,-1.4735197038529312e-05
1.0001,63,200000,1,64,0.989202172240058,-0.0009652066593649911
1.0001,63,200000,1,1024,0.8554429876654549,-0.008643139343823431
1.0001,63,200000,1,4096,0.5007604643665348,-0.05186696717139007
1.0001,63,1000000,1,1,0.9998021719508714,3.108607870448088e-05
1.0001,63,1000000,1,64,0.9874435185613298,0.0020514136041015337
1.0001,63,1000000,1,1024,0.819827593825812,0.029547685179131554
1.0001,63,1000000,1,4096,0.4829709553080405,0.030718834492032165
1.0001,63,50000,4,1,0.9992609589102206,-0.0003401576571729771
1.0001,63,50000,4,64,0.9566741089633956,-0.020576507086670144
1.0001,63,50000,4,1024,0.5772019024949839,-0.281967938349503
1.0001,63,50000,4,4096,0.11065972839697977,-0.35980509153491935
1.0001,63,200000,4,1,0.9991682240461809,-0.00019644795131287265
1.0001,63,200000,4,64,0.9484283497105905,-0.01223110817277675
1.0001,63,200000,4,1024,0.5113461904054177,-0.001782538092010763
1.0001,63,200000,4,4096,0.1628551930296905,0.00017880139116253725
1.0001,63,1000000,4,1,0.999130328840829,0.0001358991052401828
1.0001,63,1000000,4,64,0.9460036088273376,0.008910662176113446
1.0001,63,1000000,4,1024,0.4565142557304111,0.11532976514990137
1.0001,63,1000000,4,4096,0.06616252377462299,0.058049630798343826
1.01,0,50000,1,1,0.9801778902722591,-0.0001556393170972795
1.01,0,50000,1,64,0.2730099997540745,-0.008590617768278259
1.01,0,50000,1,1024,0.0018163016041861542,-0.005550062801412518
1.01,0,50000,1,4096,0.0021170043564915078,-0.02342913522505692
1.01,0,200000,1,1,0.9801556578075367,-0.00024686739858262676
1.01,0,200000,1,64,0.27284164194843347,0.0005399573130910196
1.01,0,200000,1,1024,-0.005017543169535476,0.0022643406267937754
1.01,0,200000,1,4096,0.004283731848812942,-0.008788566725846372
1.01,0,1000000,1,1,0.9801400609478004,-4.322617997936896e-05
1.01,0,1000000,1,64,0.2806534310654155,-0.0011701989465931464
1.01,0,1000000,1,1024,-0.004512198281468876,0.001961175169332242
1.01,0,1000000,1,4096,0.010322585950570465,-0.004193035690436169
1.01,0,50000,4,1,0.9253895665655394,-0.00346387064278397
1.01,0,50000,4,64,0.011050695267941018,-0.002115654062686009
1.01,0,50000,4,1024,0.004988001070012819,-0.010210105350710858
1.01,0,50000,4,4096,-0.012813032997578792,0.008140535834677654
1.01,0,200000,4,1,0.9227266741190459,-0.0025004679457862255
1.01,0,200000,4,64,-0.0009853926099514466,0.0036465331839857155
1.01,0,200000,4,1024,0.0044315091913485075,-0.004808581641642279
1.01,0,200000,4,4096,-0.005692020117874463,0.002183325600628332
1.01,0,1000000,4,1,0.9226051293635702,-0.0005220849337966775
1.01,0,1000000,4,64,0.00933933930840161,0.0006453174418724184
1.01,0,1000000,4,1024,0.0022313413007664933,0.0028717097454244384
1.01,0,1000000,4,4096,-0.0016237001757750625,-0.0003817659648592821
1.01,1,50000,1,1,0.9802030017784173,0.0001705465927727289
1.01,1,50000,1,64,0.2819073914933235,0.006199474997259237
1.01,1,50000,1,1024,-0.0072365072744488635,0.022359566181181716
1.01,1,50000,1,4096,-0.03353890822525775,-0.012281229067802109
1.01,1,200000,1,1,0.9804199758179737,0.00021021137179191152
1.01,1,200000,1,64,0.27086350455101377,0.0011283626082137439
1.01,1,200000,1,1024,-0.008439444523998915,0.009392222113640436
1.01,1,200000,1,4096,-0.001799786381719455,0.005011348527835496
1.01,1,1000000,1,1,0.9803128855812746,0.00018880580667749317
1.01,1,1000000,1,64,0.2737192029741942,0.00461934645314936
1.01,1,1000000,1,1024,0.0052855993589801045,0.0017846866467180341
1.01,1,1000000,1,4096,0.0004595031694889832,-0.003323218769609125
1.01,1,50000,4,1,0.9230349003643638,0.0010067134479166534
1.01,1,50000,4,64,0.017012037430170344,-0.013474686316791547
1.01,1,50000,4,1024,-0.007431282235365869,0.00602930245068348
1.01,1,50000,4,4096,-0.010364829568629285,-0.01061299944613367
1.01,1,200000,4,1,0.9250026578223569,0.0009004632453527269
1.01,1,200000,4,64,0.009777660897830241,-0.002090687608888864
1.01,1,200000,4,1024,-0.00335671610268771,0.00668150594328568
1.01,1,200000,4,4096,0.0014626373543109579,-0.00889921600138171
1.01,1,1000000,4,1,0.9241317657569248,0.0015372691859798786
1.01,1,1000000,4,64,0.008507064434556306,0.004235372532114108
1.01,1,1000000,4,1024,0.002928812344349231,-0.0037565473844687752
1.01,1,1000000,4,4096,-0.0018149722296357195,0.0016980027469818066
1.01,2,50000,1,1,0.9825107997250134,0.0009818368031719437
1.01,2,50000,1,64,0.3230963801420557,0.024614389273621074
1.01,2,50000,1,1024,0.047862668174581284,0.015906402052229797
1.01,2,50000,1,4096,-0.015875885545274564,-0.021184900234667393
1.01,2,200000,1,1,0.9814371095552209,-0.00021015757176230077
1.01,2,200000,1,64,0.3124549234079805,-0.0019451675054607974
1.01,2,200000,1,1024,0.009341870148844628,-0.0019425902723666905
1.01,2,200000,1,4096,-0.003875404441676227,0.001061604168944837
1.01,2,1000000,1,1,0.9805834371899533,-8.581024112677151e-05
1.01,2,1000000,1,64,0.287483083777034,-0.0038492441190046693
1.01,2,1000000,1,1024,0.0038279746241390356,0.005931564003603561
1.01,2,1000000,1,4096,-0.0008526345897574228,-0.0008418417995109808
1.01,2,50000,4,1,0.9370500728640705,0.005050880728483056
1.01,2,50000,4,64,0.0480911268732544,0.013939934688718226
1.01,2,50000,4,1024,0.012297018465357953,-0.005161660605402636
1.01,2,50000,4,4096,-0.015367160657565729,-0.019315465422869924
1.01,2,200000,4,1,0.9295977695379688,-0.0013246874327285877
1.01,2,200000,4,64,0.03984183951063052,-0.0013918790719461935
1.01,2,200000,4,1024,0.008307479307067421,0.00397416437122498
1.01,2,200000,4,4096,-0.0006952951346973836,-0.006510828020264986
1.01,2,1000000,4,1,0.9252923984228738,8.999009249795336e-05
1.01,2,1000000,4,64,0.015102976385062404,0.00177517819693577
1.01,2,1000000,4,1024,5.003079308052722e-05,0.002958230664075331
1.01,2,1000000,4,4096,0.00029400046954613927,0.0022435307839032
1.01,3,50000,1,1,0.9808627037473953,0.0006057640023064135
1.01,3,50000,1,64,0.2844659432055717,-0.0022457786408556814
1.01,3,50000,1,1024,0.011105298625134047,0.036566462776133735
1.01,3,50000,1,4096,0.02003399867534784,0.03066046965313817
1.01,3,200000,1,1,0.9802994471957662,-0.00011137324239186566
1.01,3,200000,1,64,0.2777939639945861,-0.012312765425240103
1.01,3,200000,1,1024,0.0020766476856190976,0.008191380841228647
1.01,3,200000,1,4096,0.02183545873707255,0.010424381835013109
1.01,3,1000000,1,1,0.9801937713456788,0.0001309243050835849
1.01,3,1000000,1,64,0.27652363196324586,0.0023226196078380843
1.01,3,1000000,1,1024,0.002627335270825619,-0.0037694734386525125
1.01,3,1000000,1,4096,0.00884960358472864,0.009948402712865866
1.01,3,50000,4,1,0.9299158188858521,0.0030646206430029375
1.01,3,50000,4,64,-0.005838282850122414,-0.021165264097905232
1.01,3,50000,4,1024,-0.0028710132053537643,0.009605233179229731
1.01,3,50000,4,4096,-0.0066852710288192105,-0.010083559294517156
1.01,3,200000,4,1,0.9243319784001846,-0.00044740825137689244
1.01,3,200000,4,64,0.007451443989045277,-0.011437166883881007
1.01,3,200000,4,1024,-0.008427724913400991,0.004120969298960408
1.01,3,200000,4,4096,-0.0066548258284669275,-0.0015410572742402498
1.01,3,1000000,4,1,0.9229227897879547,0.00018690202899115113
1.01,3,1000000,4,64,0.007119976498099037,0.004428681579821608
1.01,3,1000000,4,1024,0.0016019201215397448,0.0048484095156084775
1.01,3,1000000,4,4096,-0.004889321830316149,-0.0009449525125893392
1.01,4,50000,1,1,0.9805604137007542,0.0003609451160017254
1.01,4,50000,1,64,0.26635726328503806,0.0206888083135635
1.01,4,50000,1,1024,-0.008917458140766254,0.01848666434152085
1.01,4,50000,1,4096,0.017085829546892462,-0.003379638059256563
1.01,4,200000,1,1,0.980321767373788,0.00011931748723560564
1.01,4,200000,1,64,0.2757314888752847,0.001903103817233364
1.01,4,200000,1,1024,0.004120655038537353,-0.0013768155421722593
1.01,4,200000,1,4096,-0.0003996222551681634,-0.006326031369873523
1.01,4,1000000,1,1,0.9802192277547414,9.180882519215096e-05
1.01,4,1000000,1,64,0.28033073493496397,0.0035841222561348337
1.01,4,1000000,1,1024,0.0008903943187260254,-0.008932933229312323
1.01,4,1000000,1,4096,-0.002349625780419096,-0.0033518526709158144
1.01,4,50000,4,1,0.9242705786775754,0.003501266113841911
1.01,4,50000,4,64,0.007873435892668604,0.011526228626491657
1.01,4,50000,4,1024,0.010584999325310021,0.027500763584726095
